# X Y Z	X Y Z	menuOption menuTarget objectID	Skill requirements	Item requirements	Quest	Travel time	Info
# Tutorial Island							
2403 3449 0	2400 3450 1	Climb-up Staircase 16675					
2402 3448 0	2400 3450 1	Climb-up Staircase 16675					
2401 3448 0	2400 3450 1	Climb-up Staircase 16675					
2408 3436 0	2408 3436 1	Climb-up Ladder 16683					
2408 3436 1	2408 3436 0	Climb-down Ladder 16679					
2409 3435 0	2409 3435 1	Climb-up Ladder 16683					
2409 3435 1	2409 3435 0	Climb-down Ladder 16679					
2408 3434 0	2408 3434 1	Climb-up Ladder 16683					
2408 3434 1	2408 3434 0	Climb-down Ladder 16679					
2407 3435 0	2407 3435 1	Climb-up Ladder 16683					
2407 3435 1	2407 3435 0	Climb-down Ladder 16679					
2418 3416 1	2417 3417 0	Climb-down Staircase 16677					
2417 3417 0	2418 3416 1	Climb-up Staircase 16675					
2417 3418 0	2418 3416 1	Climb-up Staircase 16675					
2418 3419 0	2418 3416 1	Climb-up Staircase 16675					
2419 3419 0	2418 3416 1	Climb-up Staircase 16675					
2418 3416 0	2418 3416 1	Climb-up Staircase 16675					
2420 3417 0	2418 3416 1	Climb-up Staircase 16675					
2420 3418 0	2418 3416 1	Climb-up Staircase 16675					
2443 3415 0	2445 3416 1	Climb-up Staircase 16675					
2445 3416 1	2446 3415 0	Climb-down Staircase 16677					
2446 3415 0	2445 3416 1	Climb-up Staircase 16675					
2446 3414 0	2445 3416 1	Climb-up Staircase 16675					
2445 3413 0	2445 3416 1	Climb-up Staircase 16675					
2444 3413 0	2445 3416 1	Climb-up Staircase 16675					
2443 3414 0	2445 3416 1	Climb-up Staircase 16675					
2445 3416 0	2445 3416 1	Climb-up Staircase 16675					
2444 3416 0	2445 3416 1	Climb-up Staircase 16675					
2445 3433 1	2444 3434 0	Climb-down Staircase 16677					
2444 3434 0	2445 3433 1	Climb-up Staircase 16675					
2444 3435 0	2445 3433 1	Climb-up Staircase 16675					
2445 3436 0	2445 3433 1	Climb-up Staircase 16675					
2446 3436 0	2445 3433 1	Climb-up Staircase 16675					
2447 3435 0	2445 3433 1	Climb-up Staircase 16675					
2447 3434 0	2445 3433 1	Climb-up Staircase 16675					
2445 3433 0	2445 3433 1	Climb-up Staircase 16675					
2446 3433 0	2445 3433 1	Climb-up Staircase 16675					
2442 3405 0	2440 3403 1	Climb-up Staircase 16675					
2440 3403 1	2439 3404 0	Climb-down Staircase 16677					
2439 3404 0	2440 3403 1	Climb-up Staircase 16675					
2439 3405 0	2440 3403 1	Climb-up Staircase 16675					
2440 3406 0	2440 3403 1	Climb-up Staircase 16675					
2441 3406 0	2440 3403 1	Climb-up Staircase 16675					
2440 3403 0	2440 3403 1	Climb-up Staircase 16675					
2442 3404 0	2440 3403 1	Climb-up Staircase 16675					
2461 3415 0	2460 3417 1	Climb-up Staircase 16675					
2460 3417 1	2461 3418 0	Climb-down Staircase 16677					
2461 3418 0	2460 3417 1	Climb-up Staircase 16675					
2462 3418 0	2460 3417 1	Climb-up Staircase 16675					
2463 3417 0	2460 3417 1	Climb-up Staircase 16675					
2463 3416 0	2460 3417 1	Climb-up Staircase 16675					
2462 3415 0	2460 3417 1	Climb-up Staircase 16675					
2460 3417 0	2460 3417 1	Climb-up Staircase 16675					
2460 3416 0	2460 3417 1	Climb-up Staircase 16675					
2457 3417 1	2456 3416 0	Climb-down Staircase 16677					
2456 3416 0	2457 3417 1	Climb-up Staircase 16675					
2455 3416 0	2457 3417 1	Climb-up Staircase 16675					
2457 3418 0	2457 3417 1	Climb-up Staircase 16675					
2457 3417 0	2457 3417 1	Climb-up Staircase 16675					
2456 3419 0	2457 3417 1	Climb-up Staircase 16675					
2455 3419 0	2457 3417 1	Climb-up Staircase 16675					
2477 3400 0	2475 3399 1	Climb-up Staircase 16675					
2475 3399 1	2474 3400 0	Climb-down Staircase 16677					
2474 3400 0	2475 3399 1	Climb-up Staircase 16675					
2474 3401 0	2475 3399 1	Climb-up Staircase 16675					
2475 3402 0	2475 3399 1	Climb-up Staircase 16675					
2475 3399 0	2475 3399 1	Climb-up Staircase 16675					
2477 3401 0	2475 3399 1	Climb-up Staircase 16675					
2476 3402 0	2475 3399 1	Climb-up Staircase 16675					
2378 3490 0	2378 3489 1	Climb-up Staircase 16675					
2378 3489 1	2377 3488 0	Climb-down Staircase 16677					
2377 3488 0	2378 3489 1	Climb-up Staircase 16675					
2378 3489 0	2378 3489 1	Climb-up Staircase 16675					
2377 3491 0	2378 3489 1	Climb-up Staircase 16675					
2376 3491 0	2378 3489 1	Climb-up Staircase 16675					
2375 3490 0	2378 3489 1	Climb-up Staircase 16675					
2375 3489 0	2378 3489 1	Climb-up Staircase 16675					
2384 3505 0	2384 3505 1	Climb-up Staircase 16675					
2384 3505 1	2383 3506 0	Climb-down Staircase 16677					
2383 3506 0	2384 3505 1	Climb-up Staircase 16675					
2383 3507 0	2384 3505 1	Climb-up Staircase 16675					
2384 3508 0	2384 3505 1	Climb-up Staircase 16675					
2385 3508 0	2384 3505 1	Climb-up Staircase 16675					
2386 3507 0	2384 3505 1	Climb-up Staircase 16675					
2386 3506 0	2384 3505 1	Climb-up Staircase 16675					
2385 3505 0	2384 3505 1	Climb-up Staircase 16675					
2388 3513 0	2388 3513 1	Climb-up Staircase 16675					
2388 3513 1	2389 3514 0	Climb-down Staircase 16677					
2389 3514 0	2388 3513 1	Climb-up Staircase 16675					
2390 3514 0	2388 3513 1	Climb-up Staircase 16675					
2391 3512 0	2388 3513 1	Climb-up Staircase 16675					
2390 3511 0	2388 3513 1	Climb-up Staircase 16675					
2389 3511 0	2388 3513 1	Climb-up Staircase 16675					
2388 3512 0	2388 3513 1	Climb-up Staircase 16675					
2397 3512 0	2397 3513 1	Climb-up Staircase 16675					
2397 3513 1	2398 3514 0	Climb-down Staircase 16677					
2398 3514 0	2397 3513 1	Climb-up Staircase 16675					
2399 3514 0	2397 3513 1	Climb-up Staircase 16675					
2397 3513 0	2397 3513 1	Climb-up Staircase 16675					
2398 3511 0	2397 3513 1	Climb-up Staircase 16675					
2399 3511 0	2397 3513 1	Climb-up Staircase 16675					
2400 3512 0	2397 3513 1	Climb-up Staircase 16675					
2414 3490 0	2412 3489 1	Climb-up Staircase 16675					
2413 3490 0	2412 3489 1	Climb-up Staircase 16675					
2412 3489 1	2413 3490 0	Climb-down Staircase 16677					
2412 3489 0	2412 3489 1	Climb-up Staircase 16675					
2412 3488 0	2412 3489 1	Climb-up Staircase 16675					
2413 3487 0	2412 3489 1	Climb-up Staircase 16675					
2414 3487 0	2412 3489 1	Climb-up Staircase 16675					
2415 3489 0	2412 3489 1	Climb-up Staircase 16675					
2415 3488 0	2412 3489 1	Climb-up Staircase 16675					
2416 3491 0	2418 3492 1	Climb-up Staircase 16675					
2418 3492 1	2419 3491 0	Climb-down Staircase 16677					
2419 3491 0	2418 3492 1	Climb-up Staircase 16675					
2419 3490 0	2418 3492 1	Climb-up Staircase 16675					
2417 3492 0	2418 3492 1	Climb-up Staircase 16675					
2417 3489 0	2418 3492 1	Climb-up Staircase 16675					
2416 3490 0	2418 3492 1	Climb-up Staircase 16675					
2422 3472 0	2421 3473 1	Climb-up Staircase 16675					
2421 3473 1	2422 3472 0	Climb-down Staircase 16677					
2422 3471 0	2421 3473 1	Climb-up Staircase 16675					
2421 3470 0	2421 3473 1	Climb-up Staircase 16675					
2421 3473 0	2421 3473 1	Climb-up Staircase 16675					
2420 3473 0	2421 3473 1	Climb-up Staircase 16675					
2419 3472 0	2421 3473 1	Climb-up Staircase 16675					
2419 3471 0	2421 3473 1	Climb-up Staircase 16675					
2420 3470 0	2421 3473 1	Climb-up Staircase 16675					
2395 3473 0	2396 3476 1	Climb-up Staircase 16675					
2396 3476 1	2397 3475 0	Climb-down Staircase 16677					
2397 3475 0	2396 3476 1	Climb-up Staircase 16675					
2397 3474 0	2396 3476 1	Climb-up Staircase 16675					
2396 3473 0	2396 3476 1	Climb-up Staircase 16675					
2396 3476 0	2396 3476 1	Climb-up Staircase 16675					
2395 3476 0	2396 3476 1	Climb-up Staircase 16675					
2394 3475 0	2396 3476 1	Climb-up Staircase 16675					
2394 3474 0	2396 3476 1	Climb-up Staircase 16675					
2396 3503 0	2396 3500 1	Climb-up Staircase 16675					
2396 3500 1	2395 3501 0	Climb-down Staircase 16677					
2395 3501 0	2396 3500 1	Climb-up Staircase 16675					
2395 3502 0	2396 3500 1	Climb-up Staircase 16675					
2397 3500 0	2396 3500 1	Climb-up Staircase 16675					
2397 3503 0	2396 3500 1	Climb-up Staircase 16675					
2398 3502 0	2396 3500 1	Climb-up Staircase 16675					
2398 3501 0	2396 3500 1	Climb-up Staircase 16675					
2477 3463 0	2477 3463 1	Climb-up Ladder 16683					
2477 3463 1	2477 3463 0	Climb-down Ladder 16679					
2476 3464 0	2476 3464 1	Climb-up Ladder 16683					
2476 3464 1	2476 3464 0	Climb-down Ladder 16679					
2475 3463 0	2475 3463 1	Climb-up Ladder 16683					
2475 3463 1	2475 3463 0	Climb-down Ladder 16679					
2476 3462 0	2476 3462 1	Climb-up Ladder 16683					
2476 3462 1	2476 3462 0	Climb-down Ladder 16679					
2481 3409 0	2479 3407 1	Climb-up Staircase 16675					
2479 3407 1	2478 3408 0	Climb-down Staircase 16677					
2478 3408 0	2479 3407 1	Climb-up Staircase 16675					
2478 3409 0	2479 3407 1	Climb-up Staircase 16675					
2479 3410 0	2479 3407 1	Climb-up Staircase 16675					
2480 3410 0	2479 3407 1	Climb-up Staircase 16675					
2479 3407 0	2479 3407 1	Climb-up Staircase 16675					
2480 3407 0	2479 3407 1	Climb-up Staircase 16675					
2481 3408 0	2479 3407 1	Climb-up Staircase 16675					
2487 3407 0	2489 3409 1	Climb-up Staircase 16675					
2489 3409 1	2490 3408 0	Climb-down Staircase 16677					
2490 3408 0	2489 3409 1	Climb-up Staircase 16675					
2490 3407 0	2489 3409 1	Climb-up Staircase 16675					
2489 3406 0	2489 3409 1	Climb-up Staircase 16675					
2488 3406 0	2489 3409 1	Climb-up Staircase 16675					
2488 3409 0	2489 3409 1	Climb-up Staircase 16675					
2486 3401 0	2485 3401 1	Climb-up Staircase 16675					
2485 3401 1	2484 3402 0	Climb-down Staircase 16677					
2484 3402 0	2485 3401 1	Climb-up Staircase 16675					
2484 3403 0	2485 3401 1	Climb-up Staircase 16675					
2485 3404 0	2485 3401 1	Climb-up Staircase 16675					
2485 3401 0	2485 3401 1	Climb-up Staircase 16675					
2487 3402 0	2485 3401 1	Climb-up Staircase 16675					
2487 3403 0	2485 3401 1	Climb-up Staircase 16675					
2486 3404 0	2485 3401 1	Climb-up Staircase 16675					
2461 3385 0	2461 3382 0	Open Gate 190					
2461 3382 0	2461 3385 0	Open Gate 190					
2462 3385 0	2461 3382 0	Open Gate 190					
2460 3382 0	2461 3385 0	Open Gate 190					
2460 3385 0	2461 3382 0	Open Gate 190					
2462 3382 0	2461 3385 0	Open Gate 190					
2465 3491 0	2465 3493 0	Open Tree Door 1967					
2465 3493 0	2465 3491 0	Open Tree Door 1967					
2466 3491 0	2466 3493 0	Open Tree Door 1968					
2466 3493 0	2466 3491 0	Open Tree Door 1968					
2467 3493 0	2466 3491 0	Open Tree Door 1968					
2467 3491 0	2466 3493 0	Open Tree Door 1968					
2464 3493 0	2465 3491 0	Open Tree Door 1967					
2464 3491 0	2465 3493 0	Open Tree Door 1967					
2466 3494 0	2466 3494 1	Climb-up Ladder 16683					
2466 3494 1	2466 3494 0	Climb-down Ladder 16684					
2465 3495 0	2465 3495 1	Climb-up Ladder 16683					
2465 3495 1	2465 3495 0	Climb-down Ladder 16684					
2466 3496 0	2466 3496 1	Climb-up Ladder 16683					
2466 3496 1	2466 3496 0	Climb-down Ladder 16684					
2467 3495 0	2467 3495 1	Climb-up Ladder 16683					
2467 3495 1	2467 3495 0	Climb-down Ladder 16684					
2467 3495 1	2467 3495 2	Climb-up Ladder 16684					
2467 3495 2	2467 3495 3	Climb-up Ladder 2884					
2467 3495 3	2467 3495 2	Climb-down Ladder 16679					
2467 3495 2	2467 3495 1	Climb-down Ladder 2884					
2466 3496 1	2466 3496 2	Climb-up Ladder 16684					
2466 3496 2	2466 3496 1	Climb-down Ladder 2884					
2465 3495 1	2465 3495 2	Climb-up Ladder 16684					
2465 3495 2	2465 3495 1	Climb-down Ladder 2884					
2466 3494 1	2466 3494 2	Climb-up Ladder 16684					
2466 3494 2	2466 3494 1	Climb-down Ladder 2884					
2466 3494 2	2466 3494 3	Climb-up Ladder 2884					
2466 3494 3	2466 3494 2	Climb-down Ladder 16679					
2465 3495 2	2465 3495 3	Climb-up Ladder 2884					
2465 3495 3	2465 3495 2	Climb-down Ladder 16679					
2466 3496 2	2466 3496 3	Climb-up Ladder 2884					
2466 3496 3	2466 3496 2	Climb-down Ladder 16679					
2464 3497 0	2464 9897 0	Open Trapdoor 2446					
2464 9897 0	2464 3497 0	Climb-up Ladder 17385					
2467 9903 0	2467 9905 0	Push Roots 2451					
2467 9905 0	2467 9903 0	Push Roots 2451					
2468 9903 0	2468 9905 0	Push Roots 2451					
2468 9905 0	2468 9903 0	Push Roots 2451					
2430 3424 0	2429 9824 0	Enter Cave 26709					
2429 9824 0	2430 3424 0	Use Tunnel 27257					
2429 9825 0	2430 3424 0	Use Tunnel 27258					
2435 9807 0	2429 9807 0	Enter Tunnel 30174					
2435 9806 0	2429 9806 0	Enter Tunnel 30174					
2402 3420 0	2409 9812 0	Enter Cave entrance 17209					
2409 9812 0	2402 3419 0	Exit Tunnel 17223					
2402 3419 0	2409 9812 0	Enter Cave entrance 17209					
2402 3418 0	2409 9812 0	Enter Cave entrance 17209					
2403 3421 0	2409 9812 0	Enter Cave entrance 17209					
2408 9812 0	2402 3419 0	Exit Tunnel 17222					
2403 3417 0	2409 9812 0	Enter Cave entrance 17209					
2405 3420 0	2409 9812 0	Enter Cave entrance 17209					
2405 3419 0	2409 9812 0	Enter Cave entrance 17209					
2405 3418 0	2409 9812 0	Enter Cave entrance 17209					
							
# Tolna's Rift							
3309 3452 0	3297 9824 0	Enter Rift 13968					
3297 9824 0	3312 3450 0	Climb-up Rope 13999					
3298 9823 0	3312 3450 0	Climb-up Rope 13999					
3296 9823 0	3312 3450 0	Climb-up Rope 13999					
3297 9822 0	3312 3450 0	Climb-up Rope 13999					
2484 3463 1	2486 3465 2	Climb-up Tree 2447					
2485 3465 2	2484 3463 1	Climb-down Tree 28800					
							
# Land's End							
1504 3396 1	1504 3399 0	Cross Gangplank 29724				3	
1504 3399 0	1504 3396 1	Cross Gangplank 29723				3	
1512 3416 0	1512 3416 1	Climb-up Ladder 18324					
1512 3416 1	1512 3416 0	Climb-down Ladder 18325					
							
# Shayzien							
1483 3549 0	1483 9951 3	Enter Crypt Entrance 32403					
1483 9951 3	1483 3549 0	Climb-up Ladder 32401					
1561 3596 0	1561 3592 1	Climb Stairs 27201					
1561 3592 1	1561 3596 0	Climb Stairs 27202					
1562 3596 0	1562 3592 1	Climb Stairs 27201					
1562 3592 1	1562 3596 0	Climb Stairs 27202					
1579 3590 0	1579 3586 1	Climb Stairs 27201					
1579 3586 1	1579 3590 0	Climb Stairs 27202					
1580 3590 0	1580 3586 1	Climb Stairs 27201					
1580 3586 1	1580 3590 0	Climb Stairs 27202					
							
# Meyerditch							
3649 3220 0	3631 3219 0	Enter Door 32660			Darkness of Hallowvale		
3631 3219 0	3649 3219 0	Enter Door 32659			Darkness of Hallowvale		
3649 3219 0	3631 3219 0	Enter Door 32660			Darkness of Hallowvale		
3631 3220 0	3649 3219 0	Enter Door 32659			Darkness of Hallowvale		
3649 3218 0	3631 3219 0	Enter Door 32660			Darkness of Hallowvale		
3631 3218 0	3649 3219 0	Enter Door 32659			Darkness of Hallowvale		
3632 3205 0	3632 3202 1	Climb-up Stairs up 17976					
3632 3202 1	3632 3205 0	Climb-down Stairs down 17978					
3604 3202 0	3602 3202 1	Climb-up Ladder 17974					
3602 3202 1	3604 3202 0	Climb-down Ladder 17975					
3588 3180 0	3592 3180 0	Climb-over Wall rubble 18037					
3592 3180 0	3588 3180 0	Climb-over Wall rubble 18038					
3589 3179 0	3592 3180 0	Climb-over Wall rubble 18037					
3590 3173 1	3588 3173 0	Climb-down Floor 18122					
3588 3173 0	3590 3173 1	Climb-up Floor 18124					
3589 3174 1	3588 3173 0	Climb-down Floor 18122					
3589 3174 0	3590 3173 1	Climb-up Floor 18124					
3589 3173 1	3588 3173 0	Climb-down Floor 18122					
3588 3173 1	3588 3173 0	Climb-down Floor 18122					
3589 3173 0	3590 3173 1	Climb-up Floor 18124					
3588 3211 0	3588 3209 1	Climb-up Ladder 18000					
3588 3209 1	3588 3211 0	Climb-down Ladder 17999					
3589 3214 0	3589 3215 0	Open Barricade 18054					
3589 3215 0	3589 3214 0	Open Barricade 18054					
3592 3230 0	3594 3230 1	Climb-up Ladder 18000					
3594 3230 1	3592 3230 0	Climb-down Ladder 17999					
3588 3250 1	3588 3252 2	Climb-up Ladder 18002					
3588 3252 2	3588 3250 1	Climb-down Ladder 18001					
3588 3258 2	3588 3260 1	Climb-down Ladder 18001					
3588 3260 1	3588 3258 2	Climb-up Ladder 18002					
3595 3310 1	3595 3312 0	Climb-up Wall 39173					
3595 3312 0	3595 3310 1	Climb-down Wall 39172					
3601 3163 1	3605 3163 1	Climb-down Rock 17960					
3605 3163 1	3601 3163 1	Climb-up Rock 17959					
3605 3161 1	3605 3163 1	Jump-onto Rock 17958					
3595 3203 0	3595 3205 1	Climb-up Ladder 17974					
3595 3205 1	3595 3203 0	Climb-down Ladder 17975					
3598 3203 1	3598 3201 1	Jump-to Floorboards 18070					
3598 3201 1	3598 3203 1	Jump-to Floorboards 18071					
3599 3200 1	3601 3200 1	Jump-to Floorboards 18072					
3601 3200 1	3599 3200 1	Jump-to Floorboards 18073					
3605 3203 1	3605 3206 1	Walk-across Floor 18129					
3605 3206 1	3605 3203 1	Walk-across Floor 18130					
3606 3207 1	3606 3208 1	Crawl-under Wall 18078					
3606 3208 1	3606 3207 1	Crawl-under Wall 18078					
3604 3214 1	3601 3214 1	Walk-across Floor 18132					
3601 3214 1	3604 3214 1	Walk-across Floor 18133					
3601 3216 1	3601 3214 0	Climb-down Ladder 17975					
3601 3214 0	3601 3216 1	Climb-up Ladder 17974					
3598 3215 0	3598 3220 0	Climb-into Trapdoor tunnel 18083					
3598 3220 0	3598 3215 0	Climb-into Tunnel 18085					
3597 3219 0	3598 3215 0	Climb-into Tunnel 18085					
3594 3223 0	3595 3223 1	Climb-up Shelf 18086					
3595 3223 1	3594 3223 0	Climb-down Shelf 18087					
3596 3223 1	3597 3223 1	Crawl-under Wall 18088					
3597 3223 1	3596 3223 1	Crawl-under Wall 18088					
3598 3222 1	3601 3222 1	Jump-to Floorboards 18089					
3601 3222 1	3598 3222 1	Jump-to Floorboards 18090					
3603 3223 1	3603 3221 0	Climb-down Ladder 17975					
3603 3221 0	3603 3223 1	Climb-up Ladder 17974					
3608 3221 0	3609 3221 0	Open Door 18091					
3609 3221 0	3608 3221 0	Open Door 18091					
3619 3219 0	3617 3219 1	Climb-up Ladder 17974					
3617 3219 1	3619 3219 0	Climb-down Ladder 17975					
3615 3218 1	3615 3216 1	Jump-to Floorboards 18093					
3615 3216 1	3615 3218 1	Jump-to Floorboards 18094					
3615 3210 1	3614 3210 2	Climb-up Shelf 18095					
3614 3210 2	3615 3210 1	Climb-down Shelf 18096					
3610 3211 2	3610 3209 3	Climb-up Ladder 17974					
3610 3209 3	3610 3211 2	Climb-down Ladder 17975					
3613 3208 3	3613 3205 3	Jump-to Floorboards 18097					
3613 3205 3	3613 3208 3	Jump-to Floorboards 18098					
3613 3203 3	3611 3203 2	Climb-down Ladder 17975					
3611 3203 2	3613 3203 3	Climb-up Ladder 17974					
3612 3201 2	3610 3201 1	Climb-down Ladder 17975					
3610 3201 1	3612 3201 2	Climb-up Ladder 17974					
3611 3199 1	3611 3201 0	Climb-down Ladder 17975					
3611 3201 0	3611 3199 1	Climb-up Ladder 17974					
3616 3202 2	3622 3202 2	Walk-across Washing line 18099					
3622 3202 2	3616 3202 2	Walk-across Washing line 18100					
3625 3202 2	3625 3204 1	Climb-down Ladder 17975					
3625 3204 1	3625 3202 2	Climb-up Ladder 17974					
3623 3207 1	3623 3210 1	Walk-across Floor 18135					
3623 3210 1	3623 3207 1	Walk-across Floor 18136					
3623 3217 1	3623 3218 2	Climb-up Shelf 18105					
3623 3218 2	3623 3217 1	Climb-down Shelf 18106					
3623 3218 0	3621 3218 1	Climb-up Ladder 17974					
3621 3218 1	3623 3218 0	Climb-down Ladder 17975					
3625 3223 0	3625 3224 0	Open Door 18057					
3625 3224 0	3625 3223 0	Open Door 18057					
3625 3221 2	3626 3221 1	Climb-down Shelf 18107					
3626 3221 1	3625 3221 2	Climb-up Shelf 18108					
3623 3223 1	3623 3226 1	Jump-to Floorboards 18109					
3623 3226 1	3623 3223 1	Jump-to Floorboards 18110					
3622 3230 1	3622 3232 1	Jump-to Floorboards 18111					
3622 3232 1	3622 3230 1	Jump-to Floorboards 18112					
3624 3240 1	3626 3240 1	Jump-to Floorboards 18113					
3626 3240 1	3624 3240 1	Jump-to Floorboards 18114					
3631 3239 2	3629 3239 1	Climb-down Ladder 17975					
3629 3239 1	3631 3239 2	Climb-up Ladder 17974					
3628 3240 1	3630 3240 0	Climb-down Ladder 18116					
3630 3240 0	3628 3240 1	Climb-up Ladder 17974					
3625 3251 0	3627 3251 1	Climb-up Ladder 17974					
3627 3251 1	3625 3251 0	Climb-down Ladder 17975					
3632 3258 0	3630 3258 1	Climb-up Ladder 17974					
3630 3258 1	3632 3258 0	Climb-down Ladder 17975					
3633 3256 1	3636 3256 1	Jump-to Floorboards 18117					
3636 3256 1	3633 3256 1	Jump-to Floorboards 18118					
3639 3255 1	3639 3258 0	Climb-down Stairs down 17978					
3639 3258 0	3639 3255 1	Climb-up Stairs up 17976					
3640 3253 0	3640 3252 0	Push Wall 17980					
3640 3252 0	3640 3253 0	Push Wall 17980					
3627 3269 0	3624 3269 1	Climb-up Stairs up 17976					
3624 3269 1	3627 3269 0	Climb-down Stairs down 17978					
3632 3270 1	3629 3270 0	Climb-down Stairs down 17978					
3629 3270 0	3632 3270 1	Climb-up Stairs up 17976					
3631 3274 1	3633 3274 2	Climb-up Ladder 17974					
3633 3274 2	3631 3274 1	Climb-down Ladder 17975					
3613 3279 0	3615 3279 1	Climb-up Ladder 17974					
3615 3279 1	3613 3279 0	Climb-down Ladder 17975					
3598 3278 0	3598 3281 1	Climb-up Stairs up 17976					
3598 3281 1	3598 3278 0	Climb-down Stairs down 17978					
3593 9674 0	3593 3272 0	Climb-up Stairs 32561					
3593 3272 0	3593 9674 0	Climb-down Stairs 32560					
3596 9679 0	3596 9680 0	Open Door 32562					
3596 9680 0	3596 9679 0	Open Door 32562					
3606 3291 0	3606 3293 1	Climb-up Ladder 17974					
